ID (num probes:22690)	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title	Gene.ID	Chromosome.location	GO.Function	GO.Process	GO.Component	GO.Function.ID	GO.Process.ID	GO.Component.ID
1451807_at	0.860160064582881	0.359702293308816	0.969423448130411	-5.09473066411769	0.327854973479817	Nr1i2	nuclear receptor subfamily 1, group I, member 2	18171	16	DNA binding///RNA polymerase II regulatory region sequence-specific DNA binding///RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription///drug binding///ligand-activated sequence-specific DNA binding RNA polymerase II transcription factor activity///metal ion binding///protein binding///sequence-specific DNA binding///sequence-specific DNA binding transcription factor activity///steroid hormone receptor activity///zinc ion binding	drug export///exogenous drug catabolic process///intracellular receptor signaling pathway///negative regulation of transcription, DNA-templated///positive regulation of gene expression///positive regulation of transcription from RNA polymerase II promoter///positive regulation of transcription, DNA-templated///regulation of transcription, DNA-templated///steroid hormone mediated signaling pathway///transcription from RNA polymerase II promoter///transcription, DNA-templated///xenobiotic metabolic process///xenobiotic transport	nucleus	GO:0003677///GO:0000977///GO:0001228///GO:0008144///GO:0004879///GO:0046872///GO:0005515///GO:0043565///GO:0003700///GO:0003707///GO:0008270	GO:0046618///GO:0042738///GO:0030522///GO:0045892///GO:0010628///GO:0045944///GO:0045893///GO:0006355///GO:0043401///GO:0006366///GO:0006351///GO:0006805///GO:0042908	GO:0005634
1434871_at	0.86186379004145	0.371663886321357	0.944293791576114	-5.11474611772623	0.356741954143842	Cox17	cytochrome c oxidase assembly protein 17	12856	16	copper ion binding///enzyme activator activity	positive regulation of catalytic activity	mitochondrion	GO:0005507///GO:0008047	GO:0043085	GO:0005739
1420544_at	0.870742561570956	0.388899067591004	-0.909111191290041	-5.14208261580658	-0.254047096942442	Gcsam	germinal center associated, signaling and motility	14525	16 B5	actin binding///myosin II binding///protein kinase binding	negative regulation of lymphocyte migration///regulation of B cell receptor signaling pathway	cytoplasm///membrane///plasma membrane	GO:0003779///GO:0045159///GO:0019901	GO:2000402///GO:0050855	GO:0005737///GO:0016020///GO:0005886
1427517_at	0.873965298100279	0.397153027458595	-0.892661949927696	-5.15458326715195	-0.5682596105014	Boc	biregional cell adhesion molecule-related/down-regulated by oncogenes (Cdon) binding protein	117606	16	protein binding	axon guidance///axon guidance///cell adhesion///cell projection organization///positive regulation of myoblast differentiation///regulation of striated muscle tissue development///single organismal cell-cell adhesion///smoothened signaling pathway	axon///axonal growth cone///cell surface///growth cone///integral component of membrane///integral component of plasma membrane///membrane///neuronal cell body	GO:0005515	GO:0007411///GO:0007411///GO:0007155///GO:0030030///GO:0045663///GO:0016202///GO:0016337///GO:0007224	GO:0030424///GO:0044295///GO:0009986///GO:0030426///GO:0016021///GO:0005887///GO:0016020///GO:0043025
1423331_a_at	0.874243325976933	0.401233822957993	-0.884619919269275	-5.1606288334841	-0.286732117505913	Pvrl3	poliovirus receptor-related 3	58998	16	cell adhesion molecule binding///protein binding///protein homodimerization activity	cell adhesion///fertilization///homophilic cell adhesion via plasma membrane adhesion molecules///lens morphogenesis in camera-type eye///retina morphogenesis in camera-type eye///single organismal cell-cell adhesion	apical junction complex///cell junction///cell-cell adherens junction///cell-cell junction///integral component of membrane///membrane///plasma membrane///postsynaptic membrane///synapse	GO:0050839///GO:0005515///GO:0042803	GO:0007155///GO:0009566///GO:0007156///GO:0002089///GO:0060042///GO:0016337	GO:0043296///GO:0030054///GO:0005913///GO:0005911///GO:0016021///GO:0016020///GO:0005886///GO:0045211///GO:0045202
1460260_s_at	0.875537005223306	0.407398369222805	-0.87258131345439	-5.16959704946976	-0.201810322837465	Kpna1	karyopherin (importin) alpha 1	16646	16	protein binding///protein transporter activity	positive regulation of protein import into nucleus///protein import into nucleus///protein transport///transport	cytoplasm///dendrite///nucleus	GO:0005515///GO:0008565	GO:0042307///GO:0006606///GO:0015031///GO:0006810	GO:0005737///GO:0030425///GO:0005634
1418039_at	0.876552633619358	0.411272778206773	0.865081044917695	-5.17513450195454	0.168581585751202	Rabl3	RAB, member RAS oncogene family-like 3	67657	16	GTP binding///molecular_function///nucleotide binding	biological_process///small GTPase mediated signal transduction	cellular_component	GO:0005525///GO:0003674///GO:0000166	GO:0008150///GO:0007264	GO:0005575
1422508_at	0.877113583887048	0.413719670949154	-0.86036989391924	-5.17859303691165	-0.133392699590772	Atp6v1a	ATPase, H+ transporting, lysosomal V1 subunit A	11964	16	ATP binding///hydrolase activity///hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances///nucleotide binding///proton-transporting ATPase activity, rotational mechanism	ATP hydrolysis coupled proton transport///ATP metabolic process///ion transport///proton transport///transport	apical plasma membrane///cytosol///extracellular vesicular exosome///lysosomal membrane///microvillus///mitochondrion///plasma membrane///proton-transporting V-type ATPase, V1 domain///proton-transporting two-sector ATPase complex, catalytic domain	GO:0005524///GO:0016787///GO:0016820///GO:0000166///GO:0046961	GO:0015991///GO:0046034///GO:0006811///GO:0015992///GO:0006810	GO:0016324///GO:0005829///GO:0070062///GO:0005765///GO:0005902///GO:0005739///GO:0005886///GO:0033180///GO:0033178
1427030_at	0.878100791103624	0.416922829964635	-0.854232184791855	-5.18307591536734	-0.519669106710484	Spice1	spindle and centriole associated protein 1	212514	16 28.67 cM	molecular_function	cell cycle///cell division///metaphase plate congression///mitotic nuclear division///regulation of centriole replication///spindle assembly involved in mitosis	centriole///centrosome///cytoplasm///cytoskeleton///spindle	GO:0003674	GO:0007049///GO:0051301///GO:0051310///GO:0007067///GO:0046599///GO:0090307	GO:0005814///GO:0005813///GO:0005737///GO:0005856///GO:0005819
1416897_at	0.878100791103624	0.417602735734241	0.852933648285782	-5.18402101118451	0.15770138901717	Parp9	poly (ADP-ribose) polymerase family, member 9	80285	16	NAD+ ADP-ribosyltransferase activity///transferase activity	DNA repair///cellular response to DNA damage stimulus///double-strand break repair///regulation of response to interferon-gamma	cytoplasm///membrane///nucleus	GO:0003950///GO:0016740	GO:0006281///GO:0006974///GO:0006302///GO:0060330	GO:0005737///GO:0016020///GO:0005634
1454372_at	0.878300603951854	0.421129207027158	0.846222148037923	-5.18888712856258	0.298659928591611	Cd80	CD80 antigen	12519	16 26.86 cM	protein binding	T cell costimulation///positive regulation of T cell proliferation///positive regulation of T cell proliferation///positive regulation of alpha-beta T cell proliferation///positive regulation of peptidyl-tyrosine phosphorylation	cell surface///external side of plasma membrane///integral component of membrane///membrane	GO:0005515	GO:0031295///GO:0042102///GO:0042102///GO:0046641///GO:0050731	GO:0009986///GO:0009897///GO:0016021///GO:0016020
1425723_at	0.878300603951854	0.422338007507474	0.843930618035837	-5.19054141958626	0.178363057190309	Nr1i2	nuclear receptor subfamily 1, group I, member 2	18171	16	DNA binding///RNA polymerase II regulatory region sequence-specific DNA binding///RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription///drug binding///ligand-activated sequence-specific DNA binding RNA polymerase II transcription factor activity///metal ion binding///protein binding///sequence-specific DNA binding///sequence-specific DNA binding transcription factor activity///steroid hormone receptor activity///zinc ion binding	drug export///exogenous drug catabolic process///intracellular receptor signaling pathway///negative regulation of transcription, DNA-templated///positive regulation of gene expression///positive regulation of transcription from RNA polymerase II promoter///positive regulation of transcription, DNA-templated///regulation of transcription, DNA-templated///steroid hormone mediated signaling pathway///transcription from RNA polymerase II promoter///transcription, DNA-templated///xenobiotic metabolic process///xenobiotic transport	nucleus	GO:0003677///GO:0000977///GO:0001228///GO:0008144///GO:0004879///GO:0046872///GO:0005515///GO:0043565///GO:0003700///GO:0003707///GO:0008270	GO:0046618///GO:0042738///GO:0030522///GO:0045892///GO:0010628///GO:0045944///GO:0045893///GO:0006355///GO:0043401///GO:0006366///GO:0006351///GO:0006805///GO:0042908	GO:0005634
1428019_at	0.878613603575342	0.424275461562983	-0.840267282857132	-5.19317844007629	-0.286893261378584	Maats1	MYCBP-associated, testis expressed 1	320214	16	molecular_function	biological_process	cellular_component///cytoplasm///mitochondrion	GO:0003674	GO:0008150	GO:0005575///GO:0005737///GO:0005739
1449882_a_at	0.880933949450698	0.431692577520596	-0.826349284918555	-5.20311155963854	-0.47669336492466	Casr	calcium-sensing receptor	12374	16 25.57 cM	G-protein coupled receptor activity///calcium ion binding///drug binding///integrin binding///ion channel binding///magnesium ion binding///polyamine binding///protein kinase binding///signal transducer activity	G-protein coupled receptor signaling pathway///JNK cascade///adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway///branching morphogenesis of an epithelial tube///calcium ion import///calcium ion transport///cellular calcium ion homeostasis///ossification///phospholipase C-activating G-protein coupled receptor signaling pathway///positive regulation of ATPase activity///positive regulation of ATPase activity///positive regulation of calcium ion import///positive regulation of cell proliferation///positive regulation of gene expression///positive regulation of insulin secretion///positive regulation of positive chemotaxis///positive regulation of vasoconstriction///regulation of calcium ion transport///signal transduction///vasodilation	apical plasma membrane///axon///axon terminus///basolateral plasma membrane///cell surface///cytoplasm///integral component of membrane///membrane///neuron projection///neuronal cell body///nucleus///plasma membrane	GO:0004930///GO:0005509///GO:0008144///GO:0005178///GO:0044325///GO:0000287///GO:0019808///GO:0019901///GO:0004871	GO:0007186///GO:0007254///GO:0007193///GO:0048754///GO:0070509///GO:0006816///GO:0006874///GO:0001503///GO:0007200///GO:0032781///GO:0032781///GO:0090280///GO:0008284///GO:0010628///GO:0032024///GO:0050927///GO:0045907///GO:0051924///GO:0007165///GO:0042311	GO:0016324///GO:0030424///GO:0043679///GO:0016323///GO:0009986///GO:0005737///GO:0016021///GO:0016020///GO:0043005///GO:0043025///GO:0005634///GO:0005886
1419970_at	0.89059237102021	0.45138000294105	-0.790184652023141	-5.22827996394968	-0.284874995819073	Slc35a5	solute carrier family 35, member A5	74102	16 29.44 cM	molecular_function///nucleotide-sugar transmembrane transporter activity///sugar:proton symporter activity	biological_process///carbohydrate transport///nucleotide-sugar transport///transport	Golgi membrane///integral component of membrane///membrane	GO:0003674///GO:0005338///GO:0005351	GO:0008150///GO:0008643///GO:0015780///GO:0006810	GO:0000139///GO:0016021///GO:0016020
1424187_at	0.896627861476118	0.4715495932567	-0.754218291069134	-5.25237276488785	-0.35588979508041	Ccdc80	coiled-coil domain containing 80	67896	16 B5	fibronectin binding///glycosaminoglycan binding///heparin binding	extracellular matrix organization///positive regulation of cell-substrate adhesion	basement membrane///extracellular matrix///extracellular region///interstitial matrix///proteinaceous extracellular matrix	GO:0001968///GO:0005539///GO:0008201	GO:0030198///GO:0010811	GO:0005604///GO:0031012///GO:0005576///GO:0005614///GO:0005578
1427131_s_at	0.897143219229751	0.479540389465247	0.740249624084418	-5.26147304463713	0.170863262618946	Lrrc58	leucine rich repeat containing 58	320184	16	molecular_function	biological_process	cellular_component	GO:0003674	GO:0008150	GO:0005575
1423276_at	0.900291286913435	0.492433917185605	-0.71802477419646	-5.27565119695025	-0.3295004725813	Ildr1	immunoglobulin-like domain containing receptor 1	106347	16	high-density lipoprotein particle receptor activity	positive regulation of peptide hormone secretion///receptor-mediated endocytosis	integral component of membrane///membrane///plasma membrane	GO:0070506	GO:0090277///GO:0006898	GO:0016021///GO:0016020///GO:0005886
1449698_at	0.901079086557798	0.496167817320444	0.71165826235478	-5.27964397842175	0.185485427651141	C330027C09Rik	RIKEN cDNA C330027C09 gene	224171	16		positive regulation of neural precursor cell proliferation///spermatogenesis	cytoplasm///integral component of membrane///membrane///plasma membrane		GO:2000179///GO:0007283	GO:0005737///GO:0016021///GO:0016020///GO:0005886
1422191_at	0.901126384077987	0.497962930454851	0.708608315621761	-5.28154585784813	0.40909335654491	Cd200r1	CD200 receptor 1	57781	16	protein binding///receptor activity		external side of plasma membrane///integral component of membrane///membrane///plasma membrane///receptor complex	GO:0005515///GO:0004872		GO:0009897///GO:0016021///GO:0016020///GO:0005886///GO:0043235
1426869_at	0.901177930685017	0.498249323069349	-0.708122370860672	-5.28184822848686	-0.165257027072073	Boc	biregional cell adhesion molecule-related/down-regulated by oncogenes (Cdon) binding protein	117606	16	protein binding	axon guidance///axon guidance///cell adhesion///cell projection organization///positive regulation of myoblast differentiation///regulation of striated muscle tissue development///single organismal cell-cell adhesion///smoothened signaling pathway	axon///axonal growth cone///cell surface///growth cone///integral component of membrane///integral component of plasma membrane///membrane///neuronal cell body	GO:0005515	GO:0007411///GO:0007411///GO:0007155///GO:0030030///GO:0045663///GO:0016202///GO:0016337///GO:0007224	GO:0030424///GO:0044295///GO:0009986///GO:0030426///GO:0016021///GO:0005887///GO:0016020///GO:0043025
1449503_at	0.901281252481837	0.498425612875368	0.707823333984432	-5.28203420957425	0.147717005969804	Kpna1	karyopherin (importin) alpha 1	16646	16	protein binding///protein transporter activity	positive regulation of protein import into nucleus///protein import into nucleus///protein transport///transport	cytoplasm///dendrite///nucleus	GO:0005515///GO:0008565	GO:0042307///GO:0006606///GO:0015031///GO:0006810	GO:0005737///GO:0030425///GO:0005634
1424650_at	0.901348575827425	0.499045608021655	0.706772179336346	-5.28268741735904	0.449418306745988	Pdia5	protein disulfide isomerase associated 5	72599	16	isomerase activity///protein disulfide isomerase activity	cell redox homeostasis///protein folding///response to endoplasmic reticulum stress	endoplasmic reticulum	GO:0016853///GO:0003756	GO:0045454///GO:0006457///GO:0034976	GO:0005783
1418842_at	0.901348575827425	0.499050568357476	0.706763772792396	-5.28269263795377	0.410884251866396	Hcls1	hematopoietic cell specific Lyn substrate 1	15163	16 B	RNA polymerase II transcription factor binding///SH3 domain binding///SH3 domain binding///actin binding///protein binding///protein complex binding///protein kinase binding	actin filament polymerization///cellular response to cytokine stimulus///erythrocyte differentiation///negative regulation of leukocyte apoptotic process///negative regulation of transcription from RNA polymerase II promoter///positive regulation of cell proliferation///positive regulation of granulocyte differentiation///positive regulation of granulocyte differentiation///positive regulation of macrophage differentiation///positive regulation of peptidyl-serine phosphorylation///positive regulation of peptidyl-tyrosine phosphorylation///positive regulation of phosphatidylinositol 3-kinase signaling///positive regulation of protein kinase B signaling///positive regulation of transcription factor import into nucleus///positive regulation of transcription from RNA polymerase II promoter///positive regulation of transcription from RNA polymerase II promoter///positive regulation of tyrosine phosphorylation of STAT protein///regulation of actin filament polymerization///response to hormone	cytoplasm///cytoplasm///mitochondrion///nucleus///nucleus///transcription factor complex	GO:0001085///GO:0017124///GO:0017124///GO:0003779///GO:0005515///GO:0032403///GO:0019901	GO:0030041///GO:0071345///GO:0030218///GO:2000107///GO:0000122///GO:0008284///GO:0030854///GO:0030854///GO:0045651///GO:0033138///GO:0050731///GO:0014068///GO:0051897///GO:0042993///GO:0045944///GO:0045944///GO:0042531///GO:0030833///GO:0009725	GO:0005737///GO:0005737///GO:0005739///GO:0005634///GO:0005634///GO:0005667
1427031_s_at	0.901702145113717	0.506488191080969	-0.694217537606293	-5.29042386578915	-0.216667305919385	Spice1	spindle and centriole associated protein 1	212514	16 28.67 cM	molecular_function	cell cycle///cell division///metaphase plate congression///mitotic nuclear division///regulation of centriole replication///spindle assembly involved in mitosis	centriole///centrosome///cytoplasm///cytoskeleton///spindle	GO:0003674	GO:0007049///GO:0051301///GO:0051310///GO:0007067///GO:0046599///GO:0090307	GO:0005814///GO:0005813///GO:0005737///GO:0005856///GO:0005819
1427497_at	0.90555971079929	0.528462792526286	0.657804721120207	-5.31217447559302	0.133406993298174	2610015P09Rik	RIKEN cDNA 2610015P09 gene	212153	16	molecular_function	biological_process	cellular_component	GO:0003674	GO:0008150	GO:0005575
1453223_s_at	0.911166637043701	0.54811574900683	-0.626009010791466	-5.33031769702695	-0.179232801979131	Dppa2	developmental pluripotency associated 2	73703	16	chromatin binding	lung-associated mesenchyme development///lung-associated mesenchyme development///positive regulation of stem cell proliferation///regulation of histone methylation///regulation of transcription, DNA-templated///stem cell maintenance///transcription, DNA-templated	nucleus	GO:0003682	GO:0060484///GO:0060484///GO:2000648///GO:0031060///GO:0006355///GO:0019827///GO:0006351	GO:0005634
1434435_s_at	0.914146512254328	0.563902451106114	0.600951348239291	-5.34404856430252	0.0996996812582633	Cox17	cytochrome c oxidase assembly protein 17	12856	16	copper ion binding///enzyme activator activity	positive regulation of catalytic activity	mitochondrion	GO:0005507///GO:0008047	GO:0043085	GO:0005739
1421320_a_at	0.914628958632428	0.572226740827366	0.587900817275433	-5.35099934024717	0.196430007667577	Qtrtd1	queuine tRNA-ribosyltransferase domain containing 1	106248	16	metal ion binding///protein binding///contributes_to queuine tRNA-ribosyltransferase activity///transferase activity///transferase activity, transferring glycosyl groups///zinc ion binding	queuosine biosynthetic process///tRNA modification///tRNA processing	cytoplasm///mitochondrion	GO:0046872///GO:0005515///contributes_to GO:0008479///GO:0016740///GO:0016757///GO:0008270	GO:0008616///GO:0006400///GO:0008033	GO:0005737///GO:0005739
1449504_at	0.922732841564929	0.594414159889619	-0.553627583685568	-5.36859150764187	-0.125853428694431	Kpna1	karyopherin (importin) alpha 1	16646	16	protein binding///protein transporter activity	positive regulation of protein import into nucleus///protein import into nucleus///protein transport///transport	cytoplasm///dendrite///nucleus	GO:0005515///GO:0008565	GO:0042307///GO:0006606///GO:0015031///GO:0006810	GO:0005737///GO:0030425///GO:0005634
1423316_at	0.927393072064264	0.619806437085981	0.515245035700954	-5.38713928421205	0.222260238524518	Tmem39a	transmembrane protein 39a	67846	16 B4	molecular_function	biological_process	cellular_component///integral component of membrane///membrane	GO:0003674	GO:0008150	GO:0005575///GO:0016021///GO:0016020
1450255_at	0.933789481219427	0.642790459263682	-0.481201008846985	-5.40255405111933	-0.177244742560363	Arhgap31	Rho GTPase activating protein 31	12549	16 B4	GTPase activator activity///SH3 domain binding///protein binding	positive regulation of GTPase activity///signal transduction///small GTPase mediated signal transduction	cell junction///cell projection///intracellular///lamellipodium	GO:0005096///GO:0017124///GO:0005515	GO:0043547///GO:0007165///GO:0007264	GO:0030054///GO:0042995///GO:0005622///GO:0030027
1448788_at	0.935660574068078	0.655259789125258	0.462985172290114	-5.41039667059396	0.131988609542661	Cd200	CD200 antigen	17470	16 29.53 cM	protein binding		integral component of membrane///membrane///plasma membrane	GO:0005515		GO:0016021///GO:0016020///GO:0005886
1424941_at	0.936174150425899	0.657384871693955	0.459897579378616	-5.41169778378416	0.158650195670865	BC016579	cDNA sequence, BC016579	212998	16	molecular_function	biological_process	cellular_component///endoplasmic reticulum///integral component of membrane///membrane	GO:0003674	GO:0008150	GO:0005575///GO:0005783///GO:0016021///GO:0016020
1427516_a_at	0.943158505900108	0.68226096712287	0.42409831389332	-5.42618208271626	0.0732505250907405	Boc	biregional cell adhesion molecule-related/down-regulated by oncogenes (Cdon) binding protein	117606	16	protein binding	axon guidance///axon guidance///cell adhesion///cell projection organization///positive regulation of myoblast differentiation///regulation of striated muscle tissue development///single organismal cell-cell adhesion///smoothened signaling pathway	axon///axonal growth cone///cell surface///growth cone///integral component of membrane///integral component of plasma membrane///membrane///neuronal cell body	GO:0005515	GO:0007411///GO:0007411///GO:0007155///GO:0030030///GO:0045663///GO:0016202///GO:0016337///GO:0007224	GO:0030424///GO:0044295///GO:0009986///GO:0030426///GO:0016021///GO:0005887///GO:0016020///GO:0043025
1448259_at	0.945705416734101	0.693391563721343	0.408274056438949	-5.4322291775881	0.101248483743396	Fstl1	follistatin-like 1	14314	16 26.48 cM	calcium ion binding///heparin binding///protein binding	response to starvation	extracellular region///extracellular space///extracellular vesicular exosome	GO:0005509///GO:0008201///GO:0005515	GO:0042594	GO:0005576///GO:0005615///GO:0070062
1449505_at	0.947131902911046	0.700169468841363	0.398692961316113	-5.43578384939576	0.0596653150049455	Kpna1	karyopherin (importin) alpha 1	16646	16	protein binding///protein transporter activity	positive regulation of protein import into nucleus///protein import into nucleus///protein transport///transport	cytoplasm///dendrite///nucleus	GO:0005515///GO:0008565	GO:0042307///GO:0006606///GO:0015031///GO:0006810	GO:0005737///GO:0030425///GO:0005634
1422146_at	0.950009545922776	0.709559450393049	-0.385485430924036	-5.44055150226802	-0.0832816871819047	Sema5b	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B	20357	16	receptor activity	cell differentiation///multicellular organismal development///nervous system development	integral component of membrane///membrane	GO:0004872	GO:0030154///GO:0007275///GO:0007399	GO:0016021///GO:0016020
1418179_at	0.952512613055733	0.723720980723772	-0.365704631567872	-5.44740346286968	-0.266318984512655	Atg3	autophagy related 3	67841	16 B5	Atg12 ligase activity///Atg8 ligase activity///UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity///coenzyme F420-0 gamma-glutamyl ligase activity///coenzyme F420-2 alpha-glutamyl ligase activity///enzyme binding///ligase activity///protein binding///protein-glutamic acid ligase activity///protein-glycine ligase activity///protein-glycine ligase activity, elongating///protein-glycine ligase activity, initiating///ribosomal S6-glutamic acid ligase activity///small conjugating protein ligase activity///tubulin-glutamic acid ligase activity///tubulin-glycine ligase activity	autophagic vacuole assembly///autophagy///cellular protein modification process///mitochondrial fragmentation involved in apoptotic process///mitochondrion degradation///nucleophagy///protein transport///protein ubiquitination///regulation of cilium assembly///transport	cytoplasm///cytoplasmic ubiquitin ligase complex///cytoplasmic ubiquitin ligase complex///cytosol///cytosol	GO:0019777///GO:0019776///GO:0008766///GO:0043773///GO:0043774///GO:0019899///GO:0016874///GO:0005515///GO:0070739///GO:0070735///GO:0070737///GO:0070736///GO:0018169///GO:0019787///GO:0070740///GO:0070738	GO:0000045///GO:0006914///GO:0006464///GO:0043653///GO:0000422///GO:0044804///GO:0015031///GO:0016567///GO:1902017///GO:0006810	GO:0005737///GO:0000153///GO:0000153///GO:0005829///GO:0005829
1426535_at	0.954613596124988	0.731683228677608	0.354652406058374	-5.45108052471357	0.0673854610739246	Poglut1	protein O-glucosyltransferase 1	224143	16	1,2-dihydroxy-phenanthrene glycosyltransferase activity///1-phenanthrol glycosyltransferase activity///9-phenanthrol UDP-glucuronosyltransferase activity///9-phenanthrol glycosyltransferase activity///O antigen polymerase activity///UDP-glucose:glycoprotein glucosyltransferase activity///UDP-glucosyltransferase activity///UDP-glucosyltransferase activity///UDP-xylosyltransferase activity///UDP-xylosyltransferase activity///acetylgalactosaminyltransferase activity///acetylglucosaminyltransferase activity///alpha-(1->3)-fucosyltransferase activity///alpha-(1->6)-fucosyltransferase activity///alpha-1,2-galactosyltransferase activity///alpha-1,2-mannosyltransferase activity///alpha-1,3-galactosyltransferase activity///alpha-1,3-mannosyltransferase activity///alpha-1,6-mannosyltransferase activity///benzoic acid glucosyltransferase activity///beta-1,4-mannosyltransferase activity///cellulose synthase activity///chondroitin hydrolase activity///cytokinin 9-beta-glucosyltransferase activity///dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity///dolichyl pyrophosphate Man7GlcNAc2 alpha-1,3-glucosyltransferase activity///dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity///dolichyl-phosphate-glucose-glycolipid alpha-glucosyltransferase activity///dolichyl-pyrophosphate Man7GlcNAc2 alpha-1,6-mannosyltransferase activity///fucosyltransferase activity///galactosyltransferase activity///glucosyltransferase activity///glucosyltransferase activity///glycolipid mannosyltransferase activity///indole-3-butyrate beta-glucosyltransferase activity///inositol phosphoceramide synthase activity///lipopolysaccharide-1,5-galactosyltransferase activity///lipopolysaccharide-1,6-galactosyltransferase activity///mannosyltransferase activity///oligosaccharyl transferase activity///phenanthrol glycosyltransferase activity///protein xylosyltransferase activity///salicylic acid glucosyltransferase (ester-forming) activity///salicylic acid glucosyltransferase (glucoside-forming) activity///transferase activity///transferase activity, transferring glycosyl groups	cardiovascular system development///protein O-linked glycosylation///protein O-linked glycosylation///regulation of Notch signaling pathway	endoplasmic reticulum///endoplasmic reticulum lumen///extracellular vesicular exosome	GO:0018718///GO:0018716///GO:0018715///GO:0018717///GO:0008755///GO:0003980///GO:0035251///GO:0035251///GO:0035252///GO:0035252///GO:0008376///GO:0008375///GO:0046920///GO:0046921///GO:0031278///GO:0000026///GO:0001962///GO:0000033///GO:0000009///GO:0052641///GO:0019187///GO:0016759///GO:0052757///GO:0080062///GO:0042283///GO:0033556///GO:0042281///GO:0004583///GO:0052824///GO:0008417///GO:0008378///GO:0046527///GO:0046527///GO:0004376///GO:0052638///GO:0045140///GO:0035496///GO:0008921///GO:0000030///GO:0004576///GO:0019112///GO:0030158///GO:0052639///GO:0052640///GO:0016740///GO:0016757	GO:0072358///GO:0006493///GO:0006493///GO:0008593	GO:0005783///GO:0005788///GO:0070062
1449909_at	0.957147889528602	0.741752197693363	-0.340743822027036	-5.4555529843885	-0.0614005397854385	2010005H15Rik	RIKEN cDNA 2010005H15 gene	76770	16	cysteine-type endopeptidase inhibitor activity///protease binding///protein binding, bridging///structural molecule activity	negative regulation of endopeptidase activity	cornified envelope///cytoplasm///extracellular space///extracellular vesicular exosome///nucleus	GO:0004869///GO:0002020///GO:0030674///GO:0005198	GO:0010951	GO:0001533///GO:0005737///GO:0005615///GO:0070062///GO:0005634
1417600_at	0.957754730899145	0.744724014680869	-0.336652768346138	-5.45683555722287	-0.0554821562492229	Slc15a2	solute carrier family 15 (H+/peptide transporter), member 2	57738	16	antibiotic transporter activity///dipeptide transporter activity///high-affinity oligopeptide transporter activity	antibiotic transport///dipeptide transport///oligopeptide transport///transport	extracellular vesicular exosome///integral component of membrane///integral component of plasma membrane///membrane	GO:0042895///GO:0042936///GO:0015334	GO:0042891///GO:0042938///GO:0006857///GO:0006810	GO:0070062///GO:0016021///GO:0005887///GO:0016020
1454862_at	0.96274012922852	0.782456209515804	0.285220159471461	-5.47167395564373	0.0799649184320295	Phldb2	pleckstrin homology-like domain, family B, member 2	208177	16	molecular_function	biological_process	cytoplasm///intermediate filament cytoskeleton///membrane///plasma membrane	GO:0003674	GO:0008150	GO:0005737///GO:0045111///GO:0016020///GO:0005886
